thiswell,hiswell,Reward,match,session,rat,prefer,switch
1,2,0,0,3,106,0,0
2,2,0,0,3,106,1,0
1,1,0,1,3,106,1,0
1,1,0,0,3,106,1,0
2,1,1,1,3,106,0,0
1,1,1,1,3,106,1,0
2,2,1,1,3,106,1,0
1,3,0,0,3,106,0,0
2,3,0,0,3,106,0,0
3,3,0,1,3,106,1,0
2,3,0,0,3,106,0,0
3,3,0,0,3,106,1,0
2,2,1,1,3,106,1,0
1,1,1,1,3,106,1,0
2,2,0,1,3,106,1,0
2,2,0,1,3,106,1,0
3,3,1,1,3,106,1,0
1,2,0,0,3,106,0,0
2,2,0,1,3,106,1,0
1,1,1,1,3,106,1,0
2,2,1,1,3,106,1,0
1,1,0,0,3,106,1,0
1,NaN,0,0,4,106,0,0
3,NaN,0,0,4,106,0,0
2,2,1,1,4,106,1,0
1,3,0,0,4,106,0,0
2,3,0,0,4,106,0,0
3,3,1,1,4,106,1,0
2,1,0,0,4,106,0,0
1,1,1,1,4,106,1,0
2,2,0,1,4,106,1,0
2,2,0,0,4,106,1,0
2,2,0,0,4,106,1,0
3,1,0,0,4,106,0,0
2,1,0,0,4,106,0,0
1,1,0,1,4,106,1,0
2,1,0,0,4,106,0,0
1,1,0,1,4,106,1,0
1,3,0,0,4,106,0,0
2,1,0,0,4,106,0,0
1,3,0,0,4,106,0,0
2,3,0,0,4,106,0,0
2,2,0,0,4,106,1,0
1,1,0,0,4,106,1,0
3,2,0,0,4,106,0,0
1,2,0,0,4,106,0,0
1,1,0,0,4,106,1,0
2,3,0,0,4,106,0,0
1,3,0,0,4,106,0,0
2,2,0,0,4,106,1,0
2,3,0,0,4,106,0,0
3,3,1,1,4,106,1,0
2,1,0,0,4,106,0,0
2,2,1,1,4,106,1,0
3,1,0,0,4,106,0,0
2,1,0,0,4,106,0,0
1,1,0,1,4,106,1,0
2,2,0,0,4,106,1,0
2,2,0,0,4,106,1,0
2,2,0,0,4,106,1,0
3,3,1,1,4,106,1,0
1,1,1,1,4,106,1,0
2,2,1,1,4,106,1,0
1,1,0,1,4,106,1,0
3,1,0,0,4,106,0,0
2,1,0,0,4,106,0,0
3,3,1,1,4,106,1,0
2,1,0,0,4,106,0,0
1,1,1,1,4,106,1,0
2,2,1,1,4,106,1,0
1,1,1,1,4,106,1,0
2,2,0,1,4,106,1,0
2,2,0,0,4,106,1,0
2,2,0,0,4,106,1,0
2,2,0,0,4,106,1,0
3,3,1,1,4,106,1,0
2,1,0,0,4,106,0,0
1,1,0,1,4,106,1,0
3,1,0,0,4,106,0,0
2,1,0,0,4,106,0,0
1,1,0,0,4,106,1,0
2,2,1,1,4,106,1,0
1,1,1,1,4,106,1,0
2,2,1,1,4,106,1,0
1,1,1,1,4,106,1,0
2,2,1,1,4,106,1,0
3,1,0,0,4,106,0,0
2,1,0,0,4,106,0,0
1,1,0,1,4,106,1,0
3,1,0,0,4,106,0,0
1,2,0,0,4,106,0,0
2,2,0,1,4,106,1,0
1,1,0,1,4,106,1,0
3,3,1,1,4,106,1,0
2,1,0,0,4,106,0,0
1,1,1,1,4,106,1,0
2,2,1,1,4,106,1,0
1,1,0,1,4,106,1,0
3,1,0,0,4,106,0,0
2,1,0,0,4,106,0,0
2,2,0,0,4,106,1,0
2,3,0,0,4,106,0,0
3,3,0,0,4,106,1,0
1,1,1,1,5,106,1,0
2,2,0,1,5,106,1,0
3,3,1,1,5,106,1,0
1,1,0,1,5,106,1,0
3,1,0,0,5,106,0,0
1,2,0,0,5,106,0,0
3,2,0,0,5,106,0,0
1,2,0,0,5,106,0,0
3,1,0,0,5,106,0,0
1,1,0,0,5,106,1,0
2,2,1,1,5,106,1,0
1,1,0,1,5,106,1,0
3,1,0,0,5,106,0,0
1,1,0,0,5,106,1,0
2,2,0,1,5,106,1,0
3,2,0,0,5,106,0,0
2,2,1,1,5,106,1,0
1,1,0,1,5,106,1,0
1,1,0,0,5,106,1,0
3,2,0,0,5,106,0,0
2,2,0,1,5,106,1,0
1,3,0,0,5,106,0,0
3,3,1,1,5,106,1,0
3,3,1,1,5,106,1,0
2,2,1,1,5,106,1,0
3,1,0,0,5,106,0,0
3,3,0,0,5,106,1,0
1,2,0,0,5,106,0,0
3,3,0,0,5,106,1,0
2,3,0,0,5,106,0,0
3,3,0,0,5,106,1,0
1,2,0,0,5,106,0,0
2,2,0,1,5,106,1,0
3,1,0,0,5,106,0,0
2,1,0,0,5,106,0,0
1,1,1,1,5,106,1,0
2,2,1,1,5,106,1,0
1,3,0,0,5,106,0,0
2,3,0,0,5,106,0,0
3,3,1,1,5,106,1,0
2,2,0,1,5,106,1,0
2,2,1,1,5,106,1,0
1,1,1,1,5,106,1,0
2,2,0,1,5,106,1,0
1,2,0,0,5,106,0,0
3,2,0,0,5,106,0,0
2,1,0,0,5,106,0,0
3,1,0,0,5,106,0,0
1,2,0,0,5,106,0,0
3,2,0,0,5,106,0,0
1,3,0,0,5,106,0,0
3,3,0,0,5,106,1,0
2,2,0,1,5,106,1,0
2,2,0,0,5,106,1,0
3,3,1,1,5,106,1,0
1,2,0,1,5,106,0,0
1,1,1,1,5,106,1,0
2,2,0,1,5,106,1,0
1,2,0,0,5,106,0,0
3,2,1,1,5,106,0,0
2,2,1,1,5,106,1,0
1,3,0,0,5,106,0,0
2,3,0,0,5,106,0,0
3,3,1,1,5,106,1,0
1,1,1,1,5,106,1,0
2,2,1,1,5,106,1,0
3,3,0,1,5,106,1,0
2,2,1,1,5,106,1,0
1,3,0,0,5,106,0,0
3,3,1,1,5,106,1,0
2,1,0,0,5,106,0,0
3,1,0,0,5,106,0,0
3,2,0,0,5,106,0,0
2,1,0,0,5,106,0,0
1,3,0,0,5,106,0,0
2,1,0,0,5,106,0,0
3,1,0,0,5,106,0,0
1,1,0,0,5,106,1,0
1,2,0,0,6,106,0,0
2,3,0,0,6,106,0,0
3,3,1,1,6,106,1,0
1,2,0,0,6,106,0,0
3,2,0,0,6,106,0,0
2,2,0,1,6,106,1,0
1,1,1,1,6,106,1,0
2,2,0,1,6,106,1,0
1,2,0,1,6,106,0,0
2,3,0,0,6,106,0,0
1,3,0,0,6,106,0,0
3,3,0,1,6,106,1,0
2,1,0,0,6,106,0,0
3,3,0,1,6,106,1,0
2,3,1,1,6,106,0,0
3,1,0,0,6,106,0,0
2,2,1,1,6,106,1,0
1,1,0,1,6,106,1,0
2,1,0,1,6,106,0,0
1,1,1,1,6,106,1,0
2,3,1,1,6,106,0,0
3,1,0,1,6,106,0,0
2,1,0,1,6,106,0,0
3,2,1,1,6,106,0,0
2,2,0,1,6,106,1,0
2,2,1,1,6,106,1,0
1,3,1,1,6,106,0,0
2,2,0,1,6,106,1,0
2,1,0,0,6,106,0,0
2,2,0,1,6,106,1,0
2,2,1,1,6,106,1,0
1,1,0,1,6,106,1,0
2,1,1,1,6,106,0,0
1,1,0,1,6,106,1,0
2,2,0,1,6,106,1,0
1,3,0,0,6,106,0,0
3,3,1,1,6,106,1,0
1,2,0,0,6,106,0,0
2,2,1,1,6,106,1,0
3,1,0,0,6,106,0,0
1,1,0,0,6,106,1,0
3,3,1,1,6,106,1,0
2,1,0,0,6,106,0,0
1,1,1,1,6,106,1,0
2,NaN,0,0,7,106,0,0
2,3,0,0,7,106,0,0
3,3,1,1,7,106,1,0
1,1,0,1,7,106,1,0
3,1,0,0,7,106,0,0
1,1,0,1,7,106,1,0
2,3,0,0,7,106,0,0
3,3,1,1,7,106,1,0
1,1,0,1,7,106,1,0
3,1,0,0,7,106,0,0
1,1,0,1,7,106,1,0
2,3,0,0,7,106,0,0
1,3,0,0,7,106,0,0
2,2,0,1,7,106,1,0
2,3,0,0,7,106,0,0
3,3,1,1,7,106,1,0
1,1,0,1,7,106,1,0
3,3,0,1,7,106,1,0
2,2,0,1,7,106,1,0
1,1,0,1,7,106,1,0
1,1,1,1,7,106,1,0
1,3,0,1,7,106,0,0
2,2,0,1,7,106,1,0
1,1,0,1,7,106,1,0
1,2,0,0,7,106,0,0
2,3,0,0,7,106,0,0
1,3,0,0,7,106,0,0
3,3,1,1,7,106,1,0
1,1,1,1,7,106,1,0
1,1,1,1,7,106,1,0
2,2,1,1,7,106,1,0
3,3,1,1,7,106,1,0
1,3,0,0,7,106,0,0
2,3,0,0,7,106,0,0
3,3,0,0,7,106,1,0
1,1,1,1,7,106,1,0
2,2,1,1,7,106,1,0
1,3,0,0,7,106,0,0
3,3,1,1,7,106,1,0
1,2,0,0,7,106,0,0
2,2,1,1,7,106,1,0
3,1,0,0,7,106,0,0
1,1,0,1,7,106,1,0
3,1,1,1,7,106,0,0
1,2,0,0,7,106,0,0
2,2,1,1,7,106,1,0
1,1,0,1,7,106,1,0
2,1,0,0,7,106,0,0
3,3,0,1,7,106,1,0
2,3,0,0,7,106,0,0
3,3,0,0,7,106,1,0
2,2,0,1,7,106,1,0
1,2,0,0,7,106,0,0
2,2,0,0,7,106,1,0
3,3,0,1,7,106,1,0
2,3,0,0,7,106,0,0
3,3,0,0,7,106,1,0
2,3,0,1,7,106,0,0
1,1,1,1,7,106,1,0
3,3,0,1,7,106,1,0
1,3,1,1,8,106,0,0
2,2,0,0,8,106,1,0
3,3,1,1,8,106,1,0
1,2,0,0,8,106,0,0
2,2,1,1,8,106,1,0
1,3,0,0,8,106,0,0
2,3,0,0,8,106,0,0
3,3,1,1,8,106,1,0
1,1,1,1,8,106,1,0
2,3,0,0,8,106,0,0
1,1,0,0,8,106,1,0
3,3,0,1,8,106,1,0
2,2,1,1,8,106,1,0
1,3,0,0,8,106,0,0
3,3,1,1,8,106,1,0
3,3,0,0,8,106,1,0
2,2,0,1,8,106,1,0
1,1,1,1,8,106,1,0
2,2,1,1,8,106,1,0
1,3,0,0,8,106,0,0
3,3,1,1,8,106,1,0
2,2,1,1,8,106,1,0
1,1,1,1,8,106,1,0
2,2,0,1,8,106,1,0
1,2,0,0,8,106,0,0
3,2,0,0,8,106,0,0
2,2,0,0,8,106,1,0
3,3,1,1,8,106,1,0
2,2,1,1,8,106,1,0
1,1,0,1,8,106,1,0
3,1,0,0,8,106,0,0
1,1,0,0,8,106,1,0
3,2,0,0,8,106,0,0
2,2,0,1,8,106,1,0
2,2,0,0,8,106,1,0
1,2,0,0,8,106,0,0
2,2,0,0,8,106,1,0
3,1,0,0,8,106,0,0
2,2,0,0,8,106,1,0
3,3,1,1,8,106,1,0
2,1,0,0,8,106,0,0
1,1,1,1,8,106,1,0
2,3,0,0,8,106,0,0
3,3,0,1,8,106,1,0
3,3,0,0,8,106,1,0
3,3,0,1,8,106,1,0
3,3,0,0,8,106,1,0
1,2,0,0,8,106,0,0
2,2,0,1,8,106,1,0
2,2,0,0,8,106,1,0
3,3,0,0,8,106,1,0
2,2,0,0,8,106,1,0
1,3,0,0,8,106,0,0
2,3,0,0,8,106,0,0
3,3,1,1,8,106,1,0
2,1,0,0,8,106,0,0
3,1,0,0,8,106,0,0
2,1,0,0,8,106,0,0
3,1,0,0,8,106,0,0
1,2,0,0,8,106,0,0
2,2,0,0,8,106,1,0
2,NaN,0,0,9,106,0,0
1,1,1,1,9,106,1,0
2,2,0,1,9,106,1,0
2,3,0,0,9,106,0,0
3,3,1,1,9,106,1,0
2,1,0,0,9,106,0,0
1,1,0,1,9,106,1,0
2,1,1,1,9,106,0,0
1,3,0,0,9,106,0,0
2,3,0,0,9,106,0,0
3,3,1,1,9,106,1,0
1,1,0,1,9,106,1,0
2,2,0,0,9,106,1,0
1,1,1,1,9,106,1,0
2,2,1,1,9,106,1,0
1,1,0,1,9,106,1,0
2,1,0,0,9,106,0,0
1,3,0,0,9,106,0,0
2,3,0,0,9,106,0,0
3,3,1,1,9,106,1,0
2,2,1,1,9,106,1,0
1,1,1,1,9,106,1,0
2,2,1,1,9,106,1,0
3,3,0,1,9,106,1,0
2,3,0,0,9,106,0,0
3,3,0,0,9,106,1,0
1,1,1,1,9,106,1,0
2,2,1,1,9,106,1,0
3,3,0,1,9,106,1,0
2,3,0,0,9,106,0,0
1,3,0,0,9,106,0,0
2,3,0,0,9,106,0,0
3,3,0,0,9,106,1,0
2,2,0,1,9,106,1,0
1,1,1,1,9,106,1,0
2,2,0,1,9,106,1,0
2,2,0,0,9,106,1,0
3,3,1,1,9,106,1,0
1,1,1,1,9,106,1,0
2,3,0,0,9,106,0,0
3,3,0,1,9,106,1,0
1,2,0,0,9,106,0,0
2,2,0,1,9,106,1,0
3,1,0,1,9,106,0,0
1,2,0,0,9,106,0,0
2,2,0,1,9,106,1,0
2,3,0,0,9,106,0,0
1,1,1,1,9,106,1,0
3,3,0,0,9,106,1,0
1,2,0,0,9,106,0,0
1,1,0,0,9,106,1,0
3,2,0,0,9,106,0,0
2,2,1,1,9,106,1,0
1,3,0,0,9,106,0,0
2,3,0,0,9,106,0,0
3,3,0,1,9,106,1,0
2,3,0,0,9,106,0,0
3,3,0,0,9,106,1,0
2,2,0,1,9,106,1,0
2,2,0,0,9,106,1,0
3,1,0,0,9,106,0,0
1,1,0,0,9,106,1,0
2,3,0,0,9,106,0,0
1,2,0,0,9,106,0,0
2,2,0,0,9,106,1,0
2,2,0,0,9,106,1,0
1,1,1,1,10,106,1,0
2,3,0,0,10,106,0,0
3,3,0,1,10,106,1,0
1,2,0,0,10,106,0,0
2,2,1,1,10,106,1,0
1,1,1,1,10,106,1,0
3,3,1,1,10,106,1,0
2,2,0,0,10,106,1,0
1,1,1,1,10,106,1,0
2,2,1,1,10,106,1,0
3,3,0,1,10,106,1,0
2,3,0,0,10,106,0,0
3,3,0,0,10,106,1,0
2,3,0,0,10,106,0,0
3,3,0,0,10,106,1,0
1,2,0,0,10,106,0,0
2,2,0,1,10,106,1,0
1,2,0,0,10,106,0,0
2,2,0,0,10,106,1,0
3,3,0,1,10,106,1,0
2,2,0,1,10,106,1,0
1,1,1,1,10,106,1,0
2,2,1,1,10,106,1,0
3,3,1,1,10,106,1,0
1,2,0,0,10,106,0,0
3,2,0,0,10,106,0,0
2,2,0,0,10,106,1,0
1,1,0,1,10,106,1,0
1,1,0,0,10,106,1,0
2,1,0,0,10,106,0,0
3,1,0,0,10,106,0,0
2,2,1,1,10,106,1,0
1,1,1,1,10,106,1,0
2,2,0,1,10,106,1,0
3,2,0,0,10,106,0,0
2,2,1,1,10,106,1,0
3,3,0,0,10,106,1,0
1,1,0,1,10,106,1,0
3,1,0,0,10,106,0,0
2,1,0,0,10,106,0,0
1,1,0,1,10,106,1,0
3,2,0,0,10,106,0,0
2,2,0,1,10,106,1,0
3,2,0,0,10,106,0,0
2,2,0,0,10,106,1,0
3,3,1,1,10,106,1,0
2,2,0,1,10,106,1,0
3,2,0,0,10,106,0,0
2,1,0,0,10,106,0,0
3,1,0,0,10,106,0,0
1,1,1,1,10,106,1,0
2,2,1,1,10,106,1,0
2,3,0,0,10,106,0,0
3,3,1,1,10,106,1,0
2,2,0,1,10,106,1,0
3,2,0,0,10,106,0,0
1,2,0,0,10,106,0,0
2,2,0,0,10,106,1,0
3,1,0,0,10,106,0,0
2,1,0,0,10,106,0,0
1,1,1,1,10,106,1,0
2,2,0,1,10,106,1,0
2,2,0,0,10,106,1,0
3,3,1,1,10,106,1,0
1,2,0,0,10,106,0,0
3,2,0,0,10,106,0,0
3,1,0,0,10,106,0,0
1,1,0,1,10,106,1,0
2,2,1,1,10,106,1,0
1,3,0,0,10,106,0,0
3,3,0,1,10,106,1,0
2,3,0,0,10,106,0,0
3,3,0,0,10,106,1,0
1,3,0,0,10,106,0,0
3,3,0,0,10,106,1,0
3,3,0,0,10,106,1,0
2,2,0,1,10,106,1,0
1,1,1,1,10,106,1,0
1,NaN,0,0,11,106,0,0
2,NaN,1,1,11,106,0,0
1,3,0,0,11,106,0,0
3,3,1,1,11,106,1,0
3,2,0,0,11,106,0,0
1,2,1,1,11,106,0,0
3,3,1,1,11,106,1,0
1,1,1,1,11,106,1,0
2,2,0,0,11,106,1,0
1,1,0,1,11,106,1,0
2,1,0,0,11,106,0,0
1,1,0,1,11,106,1,0
2,2,1,1,11,106,1,0
1,1,1,1,11,106,1,0
1,1,0,1,11,106,1,0
1,1,0,0,11,106,1,0
2,2,1,1,11,106,1,0
3,3,1,1,11,106,1,0
2,2,1,1,11,106,1,0
1,1,0,1,11,106,1,0
3,2,0,0,11,106,0,0
2,1,0,0,11,106,0,0
1,1,0,1,11,106,1,0
2,2,1,1,11,106,1,0
1,3,0,0,11,106,0,0
2,3,0,0,11,106,0,0
3,3,0,0,11,106,1,0
1,1,1,1,11,106,1,0
3,2,0,0,11,106,0,0
2,1,0,0,11,106,0,0
1,1,0,1,11,106,1,0
3,3,1,1,11,106,1,0
2,2,1,1,11,106,1,0
1,3,0,0,11,106,0,0
3,3,0,1,11,106,1,0
1,1,1,1,11,106,1,0
2,2,0,1,11,106,1,0
3,2,1,1,11,106,0,0
2,2,0,1,11,106,1,0
3,3,0,1,11,106,1,0
1,1,1,1,11,106,1,0
2,2,0,1,11,106,1,0
3,3,1,1,11,106,1,0
1,1,0,1,11,106,1,0
2,2,1,1,11,106,1,0
1,1,1,1,11,106,1,0
2,2,0,1,11,106,1,0
3,3,1,1,11,106,1,0
2,1,0,1,11,106,0,0
1,3,0,0,11,106,0,0
1,1,0,0,11,106,1,0
3,2,1,1,11,106,0,0
1,1,0,1,11,106,1,0
3,3,1,1,11,106,1,0
1,1,0,1,11,106,1,0
1,3,0,0,11,106,0,0
2,2,1,1,11,106,1,0
3,1,0,0,11,106,0,0
1,2,0,0,11,106,0,0
2,3,0,0,11,106,0,0
3,3,0,1,11,106,1,0
1,1,1,1,11,106,1,0
2,2,1,1,11,106,1,0
1,1,0,1,11,106,1,0
2,2,1,1,11,106,1,0
1,3,0,0,11,106,0,0
2,2,0,1,11,106,1,0
1,1,0,1,11,106,1,0
2,2,0,1,11,106,1,0
3,3,1,1,11,106,1,0
1,1,0,1,11,106,1,0
2,2,1,1,11,106,1,0
1,3,0,0,11,106,0,0
3,3,0,1,11,106,1,0
1,2,0,0,12,106,0,0
1,2,0,0,12,106,0,0
3,2,0,0,12,106,0,0
2,2,1,1,12,106,1,0
3,1,0,0,12,106,0,0
1,1,0,1,12,106,1,0
1,1,0,0,12,106,1,0
2,3,0,0,12,106,0,0
3,3,1,1,12,106,1,0
2,1,0,0,12,106,0,0
1,1,0,1,12,106,1,0
3,2,0,0,12,106,0,0
1,2,0,0,12,106,0,0
2,2,1,1,12,106,1,0
3,1,0,0,12,106,0,0
2,2,0,0,12,106,1,0
1,3,0,0,12,106,0,0
2,3,0,0,12,106,0,0
3,3,0,1,12,106,1,0
1,2,0,0,12,106,0,0
2,2,0,1,12,106,1,0
2,1,0,0,12,106,0,0
1,1,1,1,12,106,1,0
3,3,1,1,12,106,1,0
2,2,0,1,12,106,1,0
3,3,1,1,12,106,1,0
1,1,1,1,12,106,1,0
2,2,1,1,12,106,1,0
1,1,0,1,12,106,1,0
3,3,1,1,12,106,1,0
2,2,0,1,12,106,1,0
2,3,1,1,12,106,0,0
3,1,0,1,12,106,0,0
1,1,1,1,12,106,1,0
2,2,0,1,12,106,1,0
2,2,1,1,12,106,1,0
1,1,0,1,12,106,1,0
3,3,1,1,12,106,1,0
2,1,0,0,12,106,0,0
3,3,0,1,12,106,1,0
3,3,0,0,12,106,1,0
2,1,0,0,12,106,0,0
1,1,1,1,12,106,1,0
3,2,0,0,12,106,0,0
1,2,0,0,12,106,0,0
2,2,0,1,12,106,1,0
3,3,1,1,12,106,1,0
2,NaN,1,1,13,106,0,0
3,3,1,1,13,106,1,0
1,1,0,1,13,106,1,0
1,1,0,1,13,106,1,0
3,3,1,1,13,106,1,0
2,1,0,0,13,106,0,0
3,1,0,0,13,106,0,0
1,1,0,1,13,106,1,0
2,2,1,1,13,106,1,0
3,3,1,1,13,106,1,0
3,3,0,1,13,106,1,0
2,3,0,0,13,106,0,0
3,3,0,0,13,106,1,0
2,2,0,1,13,106,1,0
3,2,1,1,13,106,0,0
2,1,0,1,13,106,0,0
2,2,0,0,13,106,1,0
3,3,0,1,13,106,1,0
2,2,0,1,13,106,1,0
2,1,1,1,13,106,0,0
1,1,1,1,13,106,1,0
3,3,0,1,13,106,1,0
2,2,0,1,13,106,1,0
3,3,0,1,13,106,1,0
1,1,1,1,13,106,1,0
2,1,0,0,13,106,0,0
1,1,0,1,13,106,1,0
2,2,1,1,13,106,1,0
3,3,0,1,13,106,1,0
1,1,1,1,13,106,1,0
1,1,0,1,13,106,1,0
1,1,1,1,13,106,1,0
1,3,0,0,13,106,0,0
2,3,0,0,13,106,0,0
3,1,0,0,13,106,0,0
1,2,0,0,13,106,0,0
2,3,0,0,13,106,0,0
3,1,0,0,13,106,0,0
1,1,0,1,13,106,1,0
2,1,0,0,13,106,0,0
1,1,1,1,13,106,1,0
1,1,0,1,13,106,1,0
2,2,1,1,13,106,1,0
3,3,0,1,13,106,1,0
2,2,0,1,13,106,1,0
1,1,1,1,13,106,1,0
2,1,0,0,13,106,0,0
1,1,1,1,13,106,1,0
2,2,0,1,13,106,1,0
1,3,0,0,13,106,0,0
3,3,1,1,13,106,1,0
2,1,0,1,13,106,0,0
3,3,0,1,13,106,1,0
2,2,1,1,13,106,1,0
3,3,0,1,13,106,1,0
2,3,0,0,13,106,0,0
3,1,0,0,13,106,0,0
1,2,0,0,13,106,0,0
2,2,0,1,13,106,1,0
1,1,1,1,13,106,1,0
3,3,1,1,13,106,1,0
1,1,1,1,13,106,1,0
3,2,0,0,13,106,0,0
1,2,0,0,13,106,0,0
2,2,0,0,13,106,1,0
3,1,0,0,13,106,0,0
1,1,0,1,13,106,1,0
2,2,1,1,13,106,1,0
2,3,0,0,13,106,0,0
3,3,0,1,13,106,1,0
2,2,1,1,14,106,1,0
3,3,0,1,14,106,1,0
1,1,1,1,14,106,1,0
2,2,0,1,14,106,1,0
3,1,1,1,14,106,0,0
1,2,0,0,14,106,0,0
2,2,0,1,14,106,1,0
1,3,1,1,14,106,0,0
2,2,0,1,14,106,1,0
1,1,1,1,14,106,1,0
2,2,1,1,14,106,1,0
3,3,0,1,14,106,1,0
1,2,0,0,14,106,0,0
2,2,0,1,14,106,1,0
1,1,1,1,14,106,1,0
2,2,1,1,14,106,1,0
3,1,0,1,14,106,0,0
2,3,0,0,14,106,0,0
3,3,1,1,14,106,1,0
1,1,0,1,14,106,1,0
1,1,1,1,14,106,1,0
2,2,0,1,14,106,1,0
2,2,1,1,14,106,1,0
3,1,0,1,14,106,0,0
1,3,0,0,14,106,0,0
2,2,0,1,14,106,1,0
1,2,1,1,14,106,0,0
2,3,0,0,14,106,0,0
3,1,0,0,14,106,0,0
1,2,0,0,14,106,0,0
1,2,0,0,14,106,0,0
2,2,0,1,14,106,1,0
1,1,1,1,14,106,1,0
2,2,0,1,14,106,1,0
2,2,0,0,14,106,1,0
3,1,0,0,14,106,0,0
1,1,0,1,14,106,1,0
2,2,0,1,14,106,1,0
3,3,1,1,14,106,1,0
1,1,0,1,14,106,1,0
2,3,0,0,14,106,0,0
3,3,0,1,14,106,1,0
1,2,0,0,14,106,0,0
3,3,0,1,14,106,1,0
1,2,0,0,14,106,0,0
3,1,0,0,14,106,0,0
1,1,1,1,14,106,1,0
3,NaN,0,0,15,106,0,0
1,2,0,0,15,106,0,0
2,3,0,0,15,106,0,0
3,3,1,1,15,106,1,0
1,1,0,1,15,106,1,0
3,3,0,1,15,106,1,0
2,3,0,0,15,106,0,0
3,3,0,1,15,106,1,0
2,2,0,1,15,106,1,0
3,2,0,1,15,106,0,0
1,1,1,1,15,106,1,0
2,2,1,1,15,106,1,0
3,3,1,1,15,106,1,0
1,3,0,0,15,106,0,0
2,2,0,0,15,106,1,0
1,1,1,1,15,106,1,0
2,2,0,1,15,106,1,0
3,3,1,1,15,106,1,0
1,1,0,1,15,106,1,0
2,2,1,1,15,106,1,0
3,3,0,1,15,106,1,0
1,1,1,1,15,106,1,0
2,2,1,1,15,106,1,0
3,3,0,1,15,106,1,0
2,2,1,1,15,106,1,0
3,1,0,0,15,106,0,0
2,1,0,0,15,106,0,0
1,1,1,1,15,106,1,0
2,2,1,1,15,106,1,0
3,1,0,0,15,106,0,0
2,3,0,0,15,106,0,0
1,1,1,1,15,106,1,0
2,2,0,1,15,106,1,0
2,1,1,1,15,106,0,0
1,3,0,0,15,106,0,0
2,3,0,0,15,106,0,0
3,1,0,0,15,106,0,0
1,1,0,0,15,106,1,0
2,2,0,0,15,106,1,0
2,2,0,0,15,106,1,0
3,3,0,1,15,106,1,0
1,1,1,1,15,106,1,0
2,2,0,1,15,106,1,0
3,2,1,1,15,106,0,0
1,1,0,1,15,106,1,0
3,1,0,0,15,106,0,0
1,1,0,0,15,106,1,0
3,3,1,1,15,106,1,0
2,1,0,0,15,106,0,0
1,1,0,0,15,106,1,0
2,2,1,1,15,106,1,0
3,3,0,1,15,106,1,0
2,3,0,0,15,106,0,0
3,3,0,1,15,106,1,0
2,2,1,1,15,106,1,0
1,1,1,1,15,106,1,0
2,1,0,0,15,106,0,0
1,3,0,0,15,106,0,0
2,3,0,0,15,106,0,0
3,1,0,0,15,106,0,0
1,1,1,1,15,106,1,0
2,2,1,1,16,106,1,0
3,1,0,0,16,106,0,0
1,1,1,1,16,106,1,0
2,3,0,0,16,106,0,0
1,2,0,0,16,106,0,0
2,2,0,0,16,106,1,0
3,1,0,0,16,106,0,0
2,2,0,0,16,106,1,0
3,3,1,1,16,106,1,0
1,2,0,0,16,106,0,0
2,2,1,1,16,106,1,0
3,1,0,0,16,106,0,0
2,1,0,0,16,106,0,0
1,1,0,1,16,106,1,0
2,3,0,0,16,106,0,0
3,3,1,1,16,106,1,0
2,2,0,1,16,106,1,0
1,2,0,0,16,106,0,0
2,3,0,0,16,106,0,0
1,2,0,1,16,106,0,0
2,2,0,0,16,106,1,0
3,3,1,1,16,106,1,0
2,1,1,1,16,106,0,0
1,3,0,0,16,106,0,0
2,3,0,0,16,106,0,0
1,1,0,1,16,106,1,0
3,1,0,0,16,106,0,0
2,1,0,0,16,106,0,0
2,1,0,0,16,106,0,0
2,2,0,0,16,106,1,0
2,2,0,1,16,106,1,0
3,2,0,0,16,106,0,0
2,2,0,0,16,106,1,0
1,1,0,1,16,106,1,0
3,1,0,0,16,106,0,0
1,2,0,0,16,106,0,0
2,2,0,0,16,106,1,0
3,3,1,1,16,106,1,0
1,1,1,1,16,106,1,0
2,2,0,1,16,106,1,0
1,2,0,0,16,106,0,0
2,2,0,0,16,106,1,0
3,3,1,1,16,106,1,0
2,2,1,1,16,106,1,0
3,3,1,1,16,106,1,0
2,1,0,0,16,106,0,0
1,1,0,1,16,106,1,0
3,2,0,0,16,106,0,0
3,3,0,0,16,106,1,0
2,2,1,1,16,106,1,0
1,1,0,1,16,106,1,0
2,1,0,0,16,106,0,0
3,3,1,1,16,106,1,0
2,1,0,0,16,106,0,0
1,1,0,0,16,106,1,0
3,2,0,0,16,106,0,0
2,2,1,1,16,106,1,0
3,3,1,1,16,106,1,0
1,1,1,1,16,106,1,0
2,3,0,0,16,106,0,0
3,3,0,1,16,106,1,0
3,1,0,0,16,106,0,0
2,2,1,1,16,106,1,0
1,3,0,0,16,106,0,0
3,3,0,1,16,106,1,0
1,2,1,1,16,106,0,0
2,2,0,1,16,106,1,0
3,3,1,1,16,106,1,0
1,1,0,0,16,106,1,0
1,NaN,0,0,17,106,0,0
3,NaN,0,0,17,106,0,0
1,2,0,0,17,106,0,0
3,2,0,0,17,106,0,0
2,2,1,1,17,106,1,0
1,3,0,0,17,106,0,0
2,3,0,0,17,106,0,0
3,3,0,1,17,106,1,0
2,1,0,0,17,106,0,0
1,1,1,1,17,106,1,0
2,2,0,1,17,106,1,0
3,3,1,1,17,106,1,0
1,1,0,1,17,106,1,0
1,1,0,0,17,106,1,0
